,sid,year,month,speed
13963,PANN,2015,1,3.3
13964,PANT,1980,1,8.3
13965,PANT,1980,2,8.9
13966,PANT,1980,3,7.0
13967,PANT,1980,4,10.8
13968,PANT,1980,5,6.8
13969,PANT,1980,6,5.3
13970,PANT,1980,7,5.4
13971,PANT,1980,8,5.5
13972,PANT,1980,9,5.8
13973,PANT,1980,10,9.5
13974,PANT,1980,11,11.7
13975,PANT,1980,12,9.4
13976,PANT,1981,1,11.4
13977,PANT,1981,2,7.2
13978,PANT,1981,3,9.1
13979,PANT,1981,4,8.3
13980,PANT,1981,5,7.1
13981,PANT,1981,6,7.0
13982,PANT,1981,7,6.5
13983,PANT,1981,8,7.8
13984,PANT,1981,9,8.4
13985,PANT,1981,10,6.1
13986,PANT,1981,11,11.5
13987,PANT,1981,12,8.3
13988,PANT,1982,1,7.5
13989,PANT,1982,2,7.1
13990,PANT,1982,3,6.8
13991,PANT,1982,4,9.5
13992,PANT,1982,5,9.4
13993,PANT,1982,6,5.5
13994,PANT,1982,7,7.3
13995,PANT,1982,8,4.9
13996,PANT,1982,9,6.2
13997,PANT,1982,10,9.8
13998,PANT,1982,11,7.9
13999,PANT,1982,12,8.4
14000,PANT,1983,1,12.9
14001,PANT,1983,2,11.0
14002,PANT,1983,3,9.4
14003,PANT,1983,4,8.3
14004,PANT,1983,5,7.1
14005,PANT,1983,6,7.0
14006,PANT,1983,7,7.3
14007,PANT,1983,8,7.7
14008,PANT,1983,9,5.9
14009,PANT,1983,10,9.0
14010,PANT,1983,11,9.3
14011,PANT,1983,12,5.8
14012,PANT,1984,1,9.0
14013,PANT,1984,2,11.6
14014,PANT,1984,3,8.1
14015,PANT,1984,4,6.6
14016,PANT,1984,5,6.5
14017,PANT,1984,6,7.6
14018,PANT,1984,7,5.5
14019,PANT,1984,8,6.2
14020,PANT,1984,9,6.7
14021,PANT,1984,10,8.8
14022,PANT,1984,11,9.3
14023,PANT,1984,12,7.4
14024,PANT,1985,1,11.0
14025,PANT,1985,2,10.1
14026,PANT,1985,3,8.8
14027,PANT,1985,4,9.3
14028,PANT,1985,5,7.7
14029,PANT,1985,6,7.1
14030,PANT,1985,7,5.9
14031,PANT,1985,8,6.9
14032,PANT,1985,9,5.1
14033,PANT,1985,10,7.3
14034,PANT,1985,11,6.9
14035,PANT,1985,12,8.1
14036,PANT,1986,1,10.5
14037,PANT,1986,2,7.9
14038,PANT,1986,3,10.5
14039,PANT,1986,4,8.6
14040,PANT,1986,5,7.1
14041,PANT,1986,6,6.8
14042,PANT,1986,7,5.2
14043,PANT,1986,8,4.6
14044,PANT,1986,9,4.8
14045,PANT,1986,10,8.7
14046,PANT,1986,11,7.0
14047,PANT,1986,12,7.3
14048,PANT,1987,1,8.7
14049,PANT,1987,2,8.4
14050,PANT,1987,3,6.2
14051,PANT,1987,4,9.1
14052,PANT,1987,5,8.0
14053,PANT,1987,6,7.5
14054,PANT,1987,7,4.9
14055,PANT,1987,8,5.2
14056,PANT,1987,9,7.1
14057,PANT,1987,10,6.9
14058,PANT,1987,11,9.3
14059,PANT,1987,12,8.7
14060,PANT,1988,1,6.7
14061,PANT,1988,2,8.0
14062,PANT,1988,3,9.3
14063,PANT,1988,4,7.3
14064,PANT,1988,5,7.4
14065,PANT,1988,6,7.1
14066,PANT,1988,7,6.5
14067,PANT,1988,8,6.2
14068,PANT,1988,9,6.2
14069,PANT,1988,10,6.6
14070,PANT,1988,11,10.4
14071,PANT,1988,12,6.3
14072,PANT,1989,1,9.2
14073,PANT,1989,2,5.2
14074,PANT,1989,3,7.4
14075,PANT,1989,4,5.7
14076,PANT,1989,5,6.0
14077,PANT,1989,6,6.9
14078,PANT,1989,7,5.2
14079,PANT,1989,8,4.7
14080,PANT,1989,9,5.7
14081,PANT,1989,10,7.5
14082,PANT,1989,11,7.9
14083,PANT,1989,12,8.0
14084,PANT,1990,1,7.6
14085,PANT,1990,2,7.5
14086,PANT,1990,3,6.9
14087,PANT,1990,4,7.2
14088,PANT,1990,5,5.5
14089,PANT,1990,6,6.2
14090,PANT,1990,7,4.9
14091,PANT,1990,8,6.2
14092,PANT,1990,9,5.8
14093,PANT,1990,10,8.5
14094,PANT,1990,11,7.6
14095,PANT,1990,12,6.8
14096,PANT,1991,1,6.2
14097,PANT,1991,2,8.8
14098,PANT,1991,3,6.5
14099,PANT,1991,4,7.5
14100,PANT,1991,5,7.4
14101,PANT,1991,6,6.2
14102,PANT,1991,7,5.6
14103,PANT,1991,8,7.7
14104,PANT,1991,9,5.6
14105,PANT,1991,10,6.3
14106,PANT,1991,11,8.9
14107,PANT,1991,12,9.2
14108,PANT,1992,1,8.7
14109,PANT,1992,2,8.4
14110,PANT,1992,3,7.2
14111,PANT,1992,4,7.7
14112,PANT,1992,5,7.7
14113,PANT,1992,6,6.1
14114,PANT,1992,7,6.4
14115,PANT,1992,8,5.6
14116,PANT,1992,9,6.7
14117,PANT,1992,10,6.2
14118,PANT,1992,11,7.6
14119,PANT,1992,12,6.9
14120,PANT,1993,1,7.5
14121,PANT,1993,2,8.5
14122,PANT,1993,3,8.2
14123,PANT,1993,4,7.0
14124,PANT,1993,5,7.2
14125,PANT,1993,6,6.0
14126,PANT,1993,7,6.2
14127,PANT,1993,8,6.8
14128,PANT,1993,9,5.9
14129,PANT,1993,10,5.2
14130,PANT,1993,11,7.0
14131,PANT,1993,12,9.9
14132,PANT,1994,1,5.7
14133,PANT,1994,2,5.5
14134,PANT,1994,3,7.2
14135,PANT,1994,4,5.9
14136,PANT,1994,5,7.6
14137,PANT,1994,6,6.0
14138,PANT,1994,7,5.1
14139,PANT,1994,8,3.1
14140,PANT,1994,9,6.4
14141,PANT,1994,10,6.9
14142,PANT,1994,11,7.6
14143,PANT,1994,12,7.5
14144,PANT,1995,1,5.2
14145,PANT,1995,2,6.6
14146,PANT,1995,3,7.8
14147,PANT,1995,4,8.1
14148,PANT,1995,5,4.9
14149,PANT,1995,6,5.5
14150,PANT,1995,7,5.0
14151,PANT,1995,8,4.2
14152,PANT,1995,9,4.5
14153,PANT,1995,10,8.6
14154,PANT,1995,11,8.7
14155,PANT,1995,12,9.1
14156,PANT,1996,1,6.4
14157,PANT,1996,2,7.8
14158,PANT,1996,3,7.8
14159,PANT,1996,4,8.1
14160,PANT,1996,5,6.5
14161,PANT,1996,6,8.3
14162,PANT,1996,7,6.1
14163,PANT,1996,8,6.3
14164,PANT,1996,9,5.3
14165,PANT,1996,10,6.7
14166,PANT,1996,11,7.0
14167,PANT,1996,12,8.3
14168,PANT,1997,1,7.3
14169,PANT,1997,2,7.0
14170,PANT,1997,3,9.3
14171,PANT,1997,4,7.4
14172,PANT,1997,5,6.3
14173,PANT,1997,6,7.0
14174,PANT,1997,7,6.1
14175,PANT,1997,8,6.9
14176,PANT,1997,9,7.8
14177,PANT,1997,10,8.4
14178,PANT,1997,11,6.9
14179,PATA,2003,10,4.0
14180,PATA,2003,11,5.0
14181,PATA,2003,12,3.3
14182,PATA,2004,1,4.9
14183,PATA,2004,2,6.5
14184,PATA,2004,3,5.3
14185,PATA,2004,4,5.5
14186,PATA,2004,5,4.3
14187,PATA,2004,6,4.4
14188,PATA,2004,7,4.7
14189,PATA,2004,8,3.4
14190,PATA,2004,9,4.1
14191,PATA,2004,10,5.6
14192,PATA,2004,11,5.1
14193,PATA,2004,12,4.8
14194,PATA,2005,1,5.2
14195,PATA,2005,2,4.7
14196,PATA,2005,3,7.2
14197,PATA,2005,4,4.6
14198,PATA,2005,5,4.3
14199,PATA,2005,6,4.5
14200,PATA,2005,7,5.0
14201,PATA,2005,8,3.5
14202,PATA,2005,9,5.0
14203,PATA,2005,10,5.2
14204,PATA,2005,11,3.0
14205,PATA,2005,12,4.3
14206,PATA,2006,1,1.9
14207,PATA,2006,2,5.9
14208,PATA,2006,3,6.9
14209,PATA,2006,4,5.0
14210,PATA,2006,5,5.0
14211,PATA,2006,6,4.9
14212,PATA,2006,7,3.9
14213,PATA,2006,8,3.3
14214,PATA,2006,9,3.7
14215,PATA,2006,10,5.8
14216,PATA,2006,11,3.7
14217,PATA,2006,12,3.2
14218,PATA,2007,1,3.9
14219,PATA,2007,2,4.9
14220,PATA,2007,3,3.2
14221,PATA,2007,4,5.0
14222,PATA,2007,5,4.9
14223,PATA,2007,6,4.4
14224,PATA,2007,7,4.0
14225,PATA,2007,8,3.6
14226,PATA,2007,9,5.4
14227,PATA,2007,10,5.0
14228,PATA,2007,11,4.8
14229,PATA,2007,12,4.7
14230,PATA,2008,1,3.9
14231,PATA,2008,2,4.7
14232,PATA,2008,3,6.7
14233,PATA,2008,4,5.2
14234,PATA,2008,5,5.6
14235,PATA,2008,6,4.3
14236,PATA,2008,7,5.2
14237,PATA,2008,8,4.5
14238,PATA,2008,9,4.4
14239,PATA,2008,10,3.7
14240,PATA,2008,11,3.2
14241,PATA,2008,12,5.3
14242,PATA,2009,1,5.2
14243,PATA,2009,2,5.5
14244,PATA,2009,3,6.6
14245,PATA,2009,4,4.8
14246,PATA,2009,5,5.4
14247,PATA,2009,6,4.7
14248,PATA,2009,7,4.1
14249,PATA,2009,8,3.4
14250,PATA,2009,9,3.9
14251,PATA,2009,10,4.7
14252,PATA,2009,11,3.6
14253,PATA,2009,12,4.6
14254,PATA,2010,1,4.2
14255,PATA,2010,2,4.1
14256,PATA,2010,3,5.2
14257,PATA,2010,4,5.5
14258,PATA,2010,5,5.5
14259,PATA,2010,6,4.4
14260,PATA,2010,7,4.0
14261,PATA,2010,8,4.1
14262,PATA,2010,9,4.3
14263,PATA,2010,10,5.3
14264,PATA,2010,11,5.5
14265,PATA,2010,12,6.7
14266,PATA,2011,1,7.3
14267,PATA,2011,2,7.8
14268,PATA,2011,3,7.0
14269,PATA,2011,4,7.2
14270,PATA,2011,5,7.1
14271,PATA,2011,6,6.4
14272,PATA,2011,7,4.5
14273,PATA,2011,8,4.4
14274,PATA,2011,9,5.1
14275,PATA,2011,10,4.5
14276,PATA,2011,11,4.1
14277,PATA,2011,12,5.2
14278,PATA,2012,1,2.3
14279,PATA,2012,2,5.3
14280,PATA,2012,3,4.9
14281,PATA,2012,4,4.1
14282,PATA,2012,5,5.4
14283,PATA,2012,6,4.7
14284,PATA,2012,7,4.0
14285,PATA,2012,8,4.0
14286,PATA,2012,9,5.0
14287,PATA,2012,10,3.9
14288,PATA,2012,11,3.7
14289,PATA,2012,12,5.1
14290,PATA,2013,1,5.4
14291,PATA,2013,2,5.9
14292,PATA,2013,3,5.2
14293,PATA,2013,4,5.0
14294,PATA,2013,5,5.2
14295,PATA,2013,6,4.8
14296,PATA,2013,7,4.4
14297,PATA,2013,8,4.0
14298,PATA,2013,9,4.0
14299,PATA,2013,10,5.4
14300,PATA,2013,11,4.9
14301,PATA,2013,12,5.3
14302,PATA,2014,1,6.1
14303,PATA,2014,2,6.0
14304,PATA,2014,3,5.5
14305,PATA,2014,4,5.8
14306,PATA,2014,5,5.6
14307,PATA,2014,6,5.1
14308,PATA,2014,7,4.7
14309,PATA,2014,8,5.3
14310,PATA,2014,9,5.0
14311,PATA,2014,10,4.7
14312,PATA,2014,11,6.1
14313,PATA,2014,12,6.5
14314,PATA,2015,1,3.1
14315,PABA,1980,1,20.0
14316,PABA,1980,2,12.4
14317,PABA,1980,3,15.3
14318,PABA,1980,4,17.0
14319,PABA,1980,5,15.8
14320,PABA,1980,6,10.9
14321,PABA,1980,7,15.9
14322,PABA,1980,8,11.3
14323,PABA,1980,9,15.7
14324,PABA,1980,10,14.6
14325,PABA,1980,11,22.1
14326,PABA,1980,12,16.7
14327,PABA,1981,1,11.1
14328,PABA,1981,2,16.0
14329,PABA,1981,3,14.8
14330,PABA,1981,4,8.7
14331,PABA,1981,5,11.9
14332,PABA,1981,6,12.4
14333,PABA,1981,7,12.4
14334,PABA,1981,8,12.8
14335,PABA,1981,9,13.2
14336,PABA,1981,10,17.9
14337,PABA,1981,11,18.3
14338,PABA,1981,12,16.3
14339,PABA,1982,1,16.4
14340,PABA,1982,2,17.0
14341,PABA,1982,3,12.7
14342,PABA,1982,4,10.7
14343,PABA,1982,5,12.4
14344,PABA,1982,6,14.6
14345,PABA,1982,7,10.4
14346,PABA,1982,8,11.3
14347,PABA,1982,9,12.9
14348,PABA,1982,10,18.6
14349,PABA,1982,11,16.6
14350,PABA,1982,12,18.0
14351,PABA,1983,1,17.2
14352,PABA,1983,2,21.3
14353,PABA,1983,3,14.9
14354,PABA,1983,4,14.4
14355,PABA,1983,5,14.6
14356,PABA,1983,6,13.3
14357,PABA,1983,7,10.9
14358,PABA,1983,8,10.6
14359,PABA,1983,9,14.3
14360,PABA,1983,10,13.1
14361,PABA,1983,11,9.4
14362,PABA,1983,12,15.3
14363,PABA,1984,1,17.6
14364,PABA,1984,2,15.9
14365,PABA,1984,3,16.4
14366,PABA,1984,4,13.4
14367,PABA,1984,5,13.2
14368,PABA,1984,6,9.1
14369,PABA,1984,7,11.1
14370,PABA,1984,8,12.5
14371,PABA,1984,9,12.3
14372,PABA,1984,10,19.4
14373,PABA,1984,11,15.6
14374,PABA,1984,12,15.7
14375,PABA,1985,1,17.1
14376,PABA,1985,2,17.3
14377,PABA,1985,3,14.0
14378,PABA,1985,4,11.5
14379,PABA,1985,5,11.1
14380,PABA,1985,6,12.1
14381,PABA,1985,7,10.9
14382,PABA,1985,8,11.8
14383,PABA,1985,9,14.8
14384,PABA,1985,10,17.1
14385,PABA,1985,11,19.0
14386,PABA,1985,12,13.1
14387,PABA,1986,1,19.0
14388,PABA,1986,2,15.8
14389,PABA,1986,3,14.2
14390,PABA,1986,4,12.7
14391,PABA,1986,5,10.9
14392,PABA,1986,6,14.4
14393,PABA,1986,7,12.6
14394,PABA,1986,8,12.3
14395,PABA,1986,9,13.7
14396,PABA,1986,10,15.4
14397,PABA,1986,11,11.7
14398,PABA,1986,12,14.1
14399,PABA,1987,1,16.2
14400,PABA,1987,2,13.1
14401,PABA,1987,3,10.5
14402,PABA,1987,4,10.9
14403,PABA,1987,5,15.3
14404,PABA,1987,6,13.7
14405,PABA,1987,7,13.9
14406,PABA,1987,8,15.0
14407,PABA,1987,9,14.4
14408,PABA,1987,10,14.6
14409,PABA,1987,11,19.4
14410,PABA,1987,12,12.5
14411,PABA,1988,1,16.0
14412,PABA,1988,2,11.5
14413,PABA,1988,3,13.3
14414,PABA,1988,4,12.1
14415,PABA,1988,5,18.5
14416,PABA,1988,6,12.2
14417,PABA,1988,7,12.7
14418,PABA,1988,8,12.3
14419,PABA,1988,9,11.3
14420,PABA,1988,10,17.8
14421,PABA,1988,11,13.5
14422,PABA,1988,12,15.0
14423,PABA,1989,1,12.6
14424,PABA,1989,2,17.9
14425,PABA,1989,3,16.9
14426,PABA,1989,4,14.5
14427,PABA,1989,5,12.7
14428,PABA,1989,6,11.6
14429,PABA,1989,7,10.1
14430,PABA,1989,8,11.2
14431,PABA,1989,9,14.4
14432,PABA,1989,10,17.2
14433,PABA,1989,11,14.0
14434,PABA,1989,12,17.9
14435,PABA,1990,1,11.0
14436,PABA,1990,2,21.0
14437,PABA,1990,3,15.7
14438,PABA,1990,4,16.2
14439,PABA,1990,5,15.1
14440,PABA,1990,6,14.0
14441,PABA,1990,7,11.2
14442,PABA,1990,8,16.8
14443,PABA,1990,9,16.1
14444,PABA,1990,10,16.6
14445,PABA,1990,11,17.0
14446,PABA,1990,12,12.6
14447,PABA,1991,5,11.8
14448,PABA,1991,6,8.3
14449,PABA,1991,7,8.7
14450,PABA,1991,8,6.4
14451,PABA,1991,9,1.5
14452,PABA,1992,8,12.3
14453,PABA,1992,9,14.6
14454,PABA,1992,10,16.6
14455,PABA,1992,11,13.7
14456,PABA,1992,12,14.8
14457,PABA,1993,1,19.0
14458,PABA,1993,2,18.3
14459,PABA,1993,3,12.7
14460,PABA,1993,4,11.2
14461,PABA,1993,5,14.1
14462,PABA,1993,6,11.5
14463,PABA,1993,7,14.1
14464,PABA,1993,8,11.6
14465,PABA,1993,9,18.9
14466,PABA,1993,10,14.1
14467,PABA,1993,11,15.1
14468,PABA,1993,12,18.3
14469,PABA,1994,1,18.6
14470,PABA,1994,2,25.9
14471,PABA,1994,3,14.2
14472,PABA,1994,4,9.3
14473,PABA,1994,5,12.7
14474,PABA,1994,6,10.4
14475,PABA,1994,7,11.3
14476,PABA,1994,8,13.4
14477,PABA,1994,9,17.7
14478,PABA,1994,10,14.2
14479,PABA,1994,11,21.9
14480,PABA,1994,12,12.5
14481,PABA,1995,1,13.2
14482,PABA,1995,2,14.7
14483,PABA,1995,3,15.9
14484,PABA,1995,4,12.2
14485,PABA,1995,5,12.4
14486,PABA,1995,6,10.3
14487,PABA,1995,7,12.8
14488,PABA,1995,8,12.3
14489,PABA,1995,9,14.4
14490,PABA,1995,10,19.6
14491,PABA,1995,11,15.5
14492,PABA,1995,12,20.5
14493,PABA,1996,1,14.1
14494,PABA,1996,2,16.6
14495,PABA,1996,3,13.7
14496,PABA,1996,4,10.8
14497,PABA,1996,5,11.8
14498,PABA,1996,6,12.2
14499,PABA,1996,7,12.7
14500,PABA,1996,8,13.7
14501,PABA,1996,9,14.4
14502,PABA,1996,10,12.7
14503,PABA,1996,11,11.1
14504,PABA,1996,12,15.8
14505,PABA,1997,1,14.1
14506,PABA,1997,2,12.4
14507,PABA,1997,3,13.6
14508,PABA,1997,4,10.8
14509,PABA,1997,5,10.3
14510,PABA,1997,6,10.6
14511,PABA,1997,7,14.4
14512,PABA,1997,8,15.2
14513,PABA,1997,9,15.5
14514,PABA,1997,10,11.9
14515,PABA,1997,11,13.6
14516,PABA,1997,12,16.7
14517,PABA,1998,1,14.1
14518,PABA,1998,2,14.2
14519,PABA,1998,3,10.2
14520,PABA,1998,4,9.3
14521,PABA,1998,5,16.3
14522,PABA,1998,6,13.0
14523,PABA,1998,7,15.0
14524,PABA,1998,8,12.3
14525,PABA,1998,9,13.4
14526,PABA,1998,10,16.1
14527,PABA,1998,11,15.2
14528,PABA,1998,12,14.9
14529,PABA,1999,1,13.2
14530,PABA,1999,2,11.2
14531,PABA,1999,3,10.9
14532,PABA,1999,4,11.8
14533,PABA,1999,5,15.1
14534,PABA,1999,6,11.1
14535,PABA,1999,7,11.6
14536,PABA,1999,8,16.0
14537,PABA,1999,9,16.1
14538,PABA,1999,10,19.5
14539,PABA,1999,11,17.0
14540,PABA,2000,3,10.3
14541,PABA,2000,4,14.7
14542,PABA,2000,5,11.1
14543,PABA,2000,6,8.7
14544,PABA,2000,7,12.4
14545,PABA,2000,8,15.9
14546,PABA,2000,9,15.6
14547,PABA,2000,10,16.6
14548,PABA,2000,11,19.0
14549,PABA,2000,12,24.4
14550,PABA,2001,1,14.8
14551,PABA,2001,2,13.3
14552,PABA,2001,3,11.4
14553,PABA,2001,4,13.6
14554,PABA,2001,5,12.1
14555,PABA,2001,6,12.4
14556,PABA,2001,7,11.8
14557,PABA,2001,8,12.9
14558,PABA,2001,9,11.0
14559,PABA,2001,10,15.3
14560,PABA,2001,11,15.3
14561,PABA,2001,12,12.7
14562,PABA,2002,1,12.1
14563,PABA,2002,2,13.3
14564,PABA,2002,3,13.1
14565,PABA,2002,4,17.4
14566,PABA,2002,5,14.0
14567,PABA,2002,6,10.7
14568,PABA,2002,7,10.9
14569,PABA,2002,8,13.0
14570,PABA,2002,9,14.7
14571,PABA,2002,10,12.5
14572,PABA,2002,11,15.2
14573,PABA,2002,12,15.3
14574,PABA,2003,1,17.5
14575,PABA,2003,2,13.5
14576,PABA,2003,3,15.2
14577,PABA,2003,4,11.3
14578,PABA,2003,5,13.1
14579,PABA,2003,6,11.6
14580,PABA,2003,7,12.5
14581,PABA,2003,8,15.4
14582,PABA,2003,9,16.0
14583,PABA,2003,10,15.9
14584,PABA,2003,11,13.3
14585,PABA,2003,12,22.6
14586,PABA,2004,1,11.6
14587,PABA,2004,2,13.5
14588,PABA,2004,3,13.0
14589,PABA,2004,4,9.9
14590,PABA,2004,5,14.5
14591,PABA,2004,6,12.5
14592,PABA,2004,7,12.3
14593,PABA,2004,8,13.7
14594,PABA,2004,9,13.5
14595,PABA,2004,10,14.8
14596,PABA,2004,11,18.9
14597,PABA,2004,12,17.4
14598,PABA,2005,1,14.5
14599,PABA,2005,2,15.0
14600,PABA,2005,3,10.8
14601,PABA,2005,4,11.4
14602,PABA,2005,5,11.8
14603,PABA,2005,6,12.3
14604,PABA,2005,7,12.4
14605,PABA,2005,8,12.0
14606,PABA,2005,9,20.1
14607,PABA,2005,10,14.6
14608,PABA,2005,11,14.7
14609,PABA,2005,12,13.1
14610,PABA,2006,1,15.8
14611,PABA,2006,2,15.0
14612,PABA,2006,3,15.0
14613,PABA,2006,4,15.2
14614,PABA,2006,5,11.2
14615,PABA,2006,6,11.3
14616,PABA,2006,7,11.7
14617,PABA,2006,8,12.8
14618,PABA,2006,9,12.2
14619,PABA,2006,10,18.7
14620,PABA,2006,11,14.7
14621,PABA,2006,12,12.7
14622,PABA,2007,1,10.7
14623,PABA,2007,2,16.2
14624,PABA,2007,3,13.0
14625,PABA,2007,4,12.9
14626,PABA,2007,5,11.8
14627,PABA,2007,6,13.6
14628,PABA,2007,7,11.6
14629,PABA,2007,8,12.8
14630,PABA,2007,9,20.0
14631,PABA,2007,10,19.6
14632,PABA,2007,11,25.1
14633,PABA,2007,12,15.9
14634,PABA,2008,1,15.3
14635,PABA,2008,2,13.0
14636,PABA,2008,3,10.3
14637,PABA,2008,4,11.8
14638,PABA,2008,5,14.2
14639,PABA,2008,6,11.6
14640,PABA,2008,7,15.3
14641,PABA,2008,8,13.1
14642,PABA,2008,9,16.3
14643,PABA,2008,10,17.7
14644,PABA,2008,11,16.7
14645,PABA,2008,12,15.4
14646,PABA,2009,1,14.7
14647,PABA,2009,2,13.5
14648,PABA,2009,3,12.8
14649,PABA,2009,4,10.9
14650,PABA,2009,5,12.6
14651,PABA,2009,6,15.4
14652,PABA,2009,7,13.8
14653,PABA,2009,8,13.8
14654,PABA,2009,9,12.5
14655,PABA,2009,10,15.3
14656,PABA,2009,11,11.9
14657,PABA,2009,12,13.7
14658,PABA,2010,1,15.4
14659,PABA,2010,2,15.3
14660,PABA,2010,3,11.5
14661,PABA,2010,4,10.3
14662,PABA,2010,5,15.0
14663,PABA,2010,6,15.1
14664,PABA,2010,7,10.5
14665,PABA,2010,8,11.8
14666,PABA,2010,9,14.0
14667,PABA,2010,10,18.7
14668,PABA,2010,11,17.8
14669,PABA,2010,12,14.6
14670,PABA,2011,1,13.8
14671,PABA,2011,2,16.1
14672,PABA,2011,3,10.8
14673,PABA,2011,4,13.8
14674,PABA,2011,5,10.3
14675,PABA,2011,6,15.0
14676,PABA,2011,7,11.1
14677,PABA,2011,8,13.3
14678,PABA,2011,9,12.6
14679,PABA,2011,10,14.4
14680,PABA,2011,11,14.1
14681,PABA,2011,12,10.8
14682,PABA,2012,1,19.3
14683,PABA,2012,2,11.2
14684,PABA,2012,3,10.7
14685,PABA,2012,4,10.5
14686,PABA,2012,5,11.8
14687,PABA,2012,6,13.1
14688,PABA,2012,7,11.0
14689,PABA,2012,8,10.3
14690,PABA,2012,9,13.4
14691,PABA,2012,10,16.1
14692,PABA,2012,11,19.8
14693,PABA,2012,12,12.7
14694,PABA,2013,1,18.0
14695,PABA,2013,2,15.2
14696,PABA,2013,3,14.9
14697,PABA,2013,4,15.6
14698,PABA,2013,5,10.5
14699,PABA,2013,6,10.4
14700,PABA,2013,7,12.6
14701,PABA,2013,8,11.8
14702,PABA,2013,9,14.2
14703,PABA,2013,10,11.7
14704,PABA,2013,11,19.9
14705,PABA,2013,12,16.6
14706,PABA,2014,1,19.8
14707,PABA,2014,2,12.3
14708,PABA,2014,3,9.9
14709,PABA,2014,4,9.8
14710,PABA,2014,5,11.2
14711,PABA,2014,6,11.1
14712,PABA,2014,7,12.7
14713,PABA,2014,8,14.4
14714,PABA,2014,9,16.1
14715,PABA,2014,10,16.5
14716,PABA,2014,11,15.5
14717,PABA,2014,12,13.1
14718,PABA,2015,1,24.3
14719,PAMX,1980,1,2.7
14720,PAMX,1980,2,1.8
14721,PAMX,1980,3,2.8
14722,PAMX,1980,4,4.4
14723,PAMX,1980,5,4.2
14724,PAMX,1980,6,3.2
14725,PAMX,1980,7,1.9
14726,PAMX,1980,8,1.6
14727,PAMX,1980,9,1.7
14728,PAMX,1980,10,1.8
14729,PAMX,1980,11,1.2
14730,PAMX,1980,12,0.1
14731,PAMX,1981,1,1.6
14732,PAMX,1981,2,1.3
14733,PAMX,1981,3,3.3
14734,PAMX,1981,4,3.9
14735,PAMX,1981,5,3.4
14736,PAMX,1981,6,2.8
14737,PAMX,1981,7,2.0
14738,PAMX,1981,8,2.2
14739,PAMX,1981,9,2.1
14740,PAMX,1981,10,1.5
14741,PAMX,1981,11,1.5
14742,PAMX,1981,12,0.8
14743,PAMX,1982,1,0.2
14744,PAMX,1982,2,1.6
14745,PAMX,1982,3,2.6
14746,PAMX,1982,4,3.9
14747,PAMX,1982,5,3.7
14748,PAMX,1982,6,2.7
14749,PAMX,1982,7,1.1
14750,PAMX,1982,8,0.4
14751,PAMX,1982,9,1.5
14752,PAMX,1982,10,1.1
14753,PAMX,1982,11,0.5
14754,PAMX,1982,12,0.5
14755,PAMX,1983,1,0.1
14756,PAMX,1983,2,0.4
14757,PAMX,1983,3,1.7
14758,PAMX,1983,11,2.2
14759,PAMX,1983,12,0.9
14760,PAMX,1984,1,2.0
14761,PAMX,1984,2,2.5
14762,PAMX,1984,3,2.9
14763,PAMX,1984,4,3.7
14764,PAMX,1984,5,5.0
14765,PAMX,1984,6,4.1
14766,PAMX,1984,7,3.2
14767,PAMX,1984,8,2.7
14768,PAMX,1984,9,2.6
14769,PAMX,1984,10,2.5
14770,PAMX,1984,11,1.1
14771,PAMX,1984,12,0.9
14772,PAMX,1985,1,1.9
14773,PAMX,1985,2,1.8
14774,PAMX,1985,3,2.8
14775,PAMX,1985,4,4.6
14776,PAMX,1985,5,5.3
14777,PAMX,1985,6,4.3
14778,PAMX,1985,7,2.8
14779,PAMX,1985,8,2.9
14780,PAMX,1985,9,3.3
14781,PAMX,1985,10,2.0
14782,PAMX,1985,11,1.9
14783,PAMX,1985,12,2.4
14784,PAMX,1986,1,1.6
14785,PAMX,1986,2,2.9
14786,PAMX,1986,3,2.9
14787,PAMX,1986,4,4.6
14788,PAMX,1986,5,4.9
14789,PAMX,1986,6,4.5
14790,PAMX,1986,7,3.7
14791,PAMX,1986,8,3.0
14792,PAMX,1986,9,3.4
14793,PAMX,1986,10,3.0
14794,PAMX,1986,11,1.4
14795,PAMX,1986,12,2.1
14796,PAMX,1987,1,2.9
14797,PAMX,1987,2,3.6
14798,PAMX,1987,3,3.5
14799,PAMX,1987,4,4.7
14800,PAMX,1987,5,4.8
14801,PAMX,1987,6,3.9
14802,PAMX,1987,7,3.3
14803,PAMX,1987,8,3.2
14804,PAMX,1987,9,3.0
14805,PAMX,1987,10,2.9
14806,PAMX,1987,11,1.5
14807,PAMX,1987,12,1.1
14808,PAMX,1988,1,1.0
14809,PAMX,1988,2,2.5
14810,PAMX,1988,3,2.8
14811,PAMX,1988,4,4.2
14812,PAMX,1988,5,3.9
14813,PAMX,1988,6,3.5
14814,PAMX,1988,7,2.9
14815,PAMX,1988,8,3.0
14816,PAMX,1988,9,3.1
14817,PAMX,1988,10,2.4
14818,PAMX,1988,11,1.5
14819,PAMX,1988,12,3.0
14820,PAMX,1989,1,1.8
14821,PAMX,1989,2,2.2
14822,PAMX,1989,3,3.2
14823,PAMX,1989,4,3.8
14824,PAMX,1989,5,4.7
14825,PAMX,1989,6,4.3
14826,PAMX,1989,7,3.3
14827,PAMX,1989,8,2.3
14828,PAMX,1989,9,2.4
14829,PAMX,1989,10,2.5
